studio,course,attendance list,current_date,class_date,is_holiday,is_holiday_week,maxnr,waiting list,warteliste_length
Cb,Mi 16:00,"[""cb_member_036"",""cb_member_027"",""cb_member_043"",""cb_member_042"",""cb_member_030"",""cb_member_022"",""cb_member_048"",""cb_member_047"",""cb_member_074"",""cb_member_021""]",2026-05-10 16:00:00,2026-05-13,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_036"",""cb_member_027"",""cb_member_043"",""cb_member_042"",""cb_member_030"",""cb_member_022"",""cb_member_048"",""cb_member_047"",""cb_member_074"",""cb_member_014"",""cb_member_015""]",2026-05-11 16:00:00,2026-05-13,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_036"",""cb_member_027"",""cb_member_043"",""cb_member_042"",""cb_member_030"",""cb_member_022"",""cb_member_048"",""cb_member_047"",""cb_member_074"",""cb_member_014"",""cb_member_015"",""cb_member_064"",""cb_member_008""]",2026-05-13 04:00:00,2026-05-13,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_036"",""cb_member_027"",""cb_member_043"",""cb_member_042"",""cb_member_030"",""cb_member_022"",""cb_member_048"",""cb_member_047"",""cb_member_074"",""cb_member_014"",""cb_member_015"",""cb_member_064"",""cb_member_008""]",2026-05-13 10:00:00,2026-05-13,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_064""]",2026-05-15 04:00:00,2026-05-20,false,false,14.0,"[""cb_member_003""]",1
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_080"",""cb_member_031"",""cb_member_064""]",2026-05-17 16:00:00,2026-05-20,false,false,14.0,"[""cb_member_003""]",1
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_080"",""cb_member_031"",""cb_member_051"",""cb_member_079"",""cb_member_064""]",2026-05-18 16:00:00,2026-05-20,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_080"",""cb_member_031"",""cb_member_051"",""cb_member_079"",""cb_member_068"",""cb_member_017""]",2026-05-19 16:00:00,2026-05-20,false,false,14.0,"[""cb_member_047""]",1
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_080"",""cb_member_031"",""cb_member_051"",""cb_member_079"",""cb_member_068"",""cb_member_017"",""cb_member_026"",""cb_member_007""]",2026-05-20 04:00:00,2026-05-20,false,false,14.0,"[""cb_member_047"",""cb_member_023""]",2
Cb,Mi 16:00,"[""cb_member_074"",""cb_member_076"",""cb_member_029"",""cb_member_001"",""cb_member_018"",""cb_member_080"",""cb_member_031"",""cb_member_051"",""cb_member_079"",""cb_member_068"",""cb_member_017"",""cb_member_026"",""cb_member_007"",""cb_member_046""]",2026-05-20 10:00:00,2026-05-20,false,false,14.0,"[""cb_member_047""]",1
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_012""]",2026-05-20 16:00:00,2026-05-27,false,false,14.0,"[""cb_member_078""]",1
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_057"",""cb_member_066"",""cb_member_012""]",2026-05-22 04:00:00,2026-05-27,false,false,14.0,"[""cb_member_078""]",1
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_057"",""cb_member_066"",""cb_member_019"",""cb_member_054"",""cb_member_012""]",2026-05-24 16:00:00,2026-05-27,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_057"",""cb_member_066"",""cb_member_019"",""cb_member_054"",""cb_member_043"",""cb_member_018""]",2026-05-25 16:00:00,2026-05-27,false,false,14.0,"[""cb_member_011""]",1
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_057"",""cb_member_066"",""cb_member_019"",""cb_member_054"",""cb_member_043"",""cb_member_018"",""cb_member_073"",""cb_member_058""]",2026-05-26 16:00:00,2026-05-27,false,false,14.0,"[""cb_member_011""]",1
Cb,Mi 16:00,"[""cb_member_046"",""cb_member_003"",""cb_member_006"",""cb_member_065"",""cb_member_038"",""cb_member_057"",""cb_member_066"",""cb_member_019"",""cb_member_054"",""cb_member_043"",""cb_member_018"",""cb_member_073"",""cb_member_058"",""cb_member_079""]",2026-05-27 10:00:00,2026-05-27,false,false,14.0,"[""cb_member_011"",""cb_member_070""]",2
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_044""]",2026-05-29 04:00:00,2026-06-03,false,false,14.0,"[""cb_member_067""]",1
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_044""]",2026-05-30 16:00:00,2026-06-03,false,false,14.0,"[""cb_member_067""]",1
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_062"",""cb_member_044""]",2026-05-31 16:00:00,2026-06-03,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_062"",""cb_member_009"",""cb_member_018""]",2026-06-01 16:00:00,2026-06-03,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_062"",""cb_member_009"",""cb_member_018"",""cb_member_025""]",2026-06-02 16:00:00,2026-06-03,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_062"",""cb_member_009"",""cb_member_018"",""cb_member_025"",""cb_member_066"",""cb_member_008""]",2026-06-03 04:00:00,2026-06-03,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_007"",""cb_member_045"",""cb_member_051"",""cb_member_033"",""cb_member_001"",""cb_member_047"",""cb_member_078"",""cb_member_062"",""cb_member_009"",""cb_member_018"",""cb_member_025"",""cb_member_066"",""cb_member_008"",""cb_member_080""]",2026-06-03 10:00:00,2026-06-03,false,false,14.0,[],0
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_027""]",2025-12-30 18:00:00,2026-01-06,false,false,12.0,"[""nk_member_020""]",1
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_027""]",2026-01-01 06:00:00,2026-01-06,false,false,12.0,"[""nk_member_020""]",1
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_021"",""nk_member_027""]",2026-01-02 18:00:00,2026-01-06,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_021"",""nk_member_076""]",2026-01-04 18:00:00,2026-01-06,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_021"",""nk_member_076"",""nk_member_063"",""nk_member_015""]",2026-01-05 18:00:00,2026-01-06,false,false,12.0,"[""nk_member_059""]",1
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_021"",""nk_member_076"",""nk_member_063"",""nk_member_015"",""nk_member_035""]",2026-01-06 06:00:00,2026-01-06,false,false,12.0,"[""nk_member_059""]",1
Nk,Di 18:00,"[""nk_member_064"",""nk_member_069"",""nk_member_045"",""nk_member_029"",""nk_member_046"",""nk_member_074"",""nk_member_021"",""nk_member_076"",""nk_member_063"",""nk_member_015"",""nk_member_035"",""nk_member_007""]",2026-01-06 12:00:00,2026-01-06,false,false,12.0,"[""nk_member_059"",""nk_member_068""]",2
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_003""]",2026-01-06 18:00:00,2026-01-13,false,false,12.0,"[""nk_member_046""]",1
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_049"",""nk_member_003""]",2026-01-08 06:00:00,2026-01-13,false,false,12.0,"[""nk_member_046""]",1
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_049"",""nk_member_077"",""nk_member_060"",""nk_member_003""]",2026-01-09 18:00:00,2026-01-13,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_049"",""nk_member_077"",""nk_member_060"",""nk_member_030""]",2026-01-12 18:00:00,2026-01-13,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_049"",""nk_member_077"",""nk_member_060"",""nk_member_030"",""nk_member_014"",""nk_member_011""]",2026-01-13 06:00:00,2026-01-13,false,false,12.0,"[""nk_member_071""]",1
Nk,Di 18:00,"[""nk_member_033"",""nk_member_056"",""nk_member_078"",""nk_member_017"",""nk_member_049"",""nk_member_077"",""nk_member_060"",""nk_member_030"",""nk_member_014"",""nk_member_011"",""nk_member_079""]",2026-01-13 12:00:00,2026-01-13,false,false,12.0,"[""nk_member_071""]",1
Nk,Di 18:00,"[""nk_member_078"",""nk_member_035"",""nk_member_011"",""nk_member_039"",""nk_member_045""]",2026-01-15 06:00:00,2026-01-20,false,false,12.0,"[""nk_member_066""]",1
Nk,Di 18:00,"[""nk_member_078"",""nk_member_035"",""nk_member_011"",""nk_member_039"",""nk_member_040"",""nk_member_034"",""nk_member_045""]",2026-01-16 18:00:00,2026-01-20,false,false,12.0,"[""nk_member_066""]",1
Nk,Di 18:00,"[""nk_member_078"",""nk_member_035"",""nk_member_011"",""nk_member_039"",""nk_member_040"",""nk_member_034"",""nk_member_026"",""nk_member_012""]",2026-01-17 18:00:00,2026-01-20,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_078"",""nk_member_035"",""nk_member_011"",""nk_member_039"",""nk_member_040"",""nk_member_034"",""nk_member_026"",""nk_member_012"",""nk_member_060"",""nk_member_050""]",2026-01-18 18:00:00,2026-01-20,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_078"",""nk_member_035"",""nk_member_011"",""nk_member_039"",""nk_member_040"",""nk_member_034"",""nk_member_026"",""nk_member_012"",""nk_member_060"",""nk_member_050""]",2026-01-19 18:00:00,2026-01-20,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_056"",""nk_member_017"",""nk_member_050"",""nk_member_066""]",2026-01-22 06:00:00,2026-01-27,false,false,12.0,"[""nk_member_069""]",1
Nk,Di 18:00,"[""nk_member_056"",""nk_member_017"",""nk_member_050"",""nk_member_019"",""nk_member_066""]",2026-01-24 18:00:00,2026-01-27,false,false,12.0,"[""nk_member_069""]",1
Nk,Di 18:00,"[""nk_member_056"",""nk_member_017"",""nk_member_050"",""nk_member_019"",""nk_member_076"",""nk_member_032""]",2026-01-25 18:00:00,2026-01-27,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_056"",""nk_member_017"",""nk_member_050"",""nk_member_019"",""nk_member_076"",""nk_member_032"",""nk_member_067""]",2026-01-27 06:00:00,2026-01-27,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_056"",""nk_member_017"",""nk_member_050"",""nk_member_019"",""nk_member_076"",""nk_member_032"",""nk_member_067"",""nk_member_029""]",2026-01-27 12:00:00,2026-01-27,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_041""]",2026-01-27 18:00:00,2026-02-03,false,false,12.0,"[""nk_member_016""]",1
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_067"",""nk_member_041""]",2026-01-29 06:00:00,2026-02-03,false,false,12.0,"[""nk_member_016""]",1
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_067"",""nk_member_034"",""nk_member_045"",""nk_member_041""]",2026-01-31 18:00:00,2026-02-03,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_067"",""nk_member_034"",""nk_member_045"",""nk_member_072""]",2026-02-02 18:00:00,2026-02-03,false,false,12.0,"[""nk_member_073""]",1
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_067"",""nk_member_034"",""nk_member_045"",""nk_member_072"",""nk_member_070"",""nk_member_080""]",2026-02-03 06:00:00,2026-02-03,false,false,12.0,"[""nk_member_073""]",1
Nk,Di 18:00,"[""nk_member_012"",""nk_member_008"",""nk_member_055"",""nk_member_014"",""nk_member_067"",""nk_member_034"",""nk_member_045"",""nk_member_072"",""nk_member_070"",""nk_member_080"",""nk_member_029""]",2026-02-03 12:00:00,2026-02-03,false,false,12.0,"[""nk_member_073"",""nk_member_019""]",2
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_046""]",2026-02-03 18:00:00,2026-02-10,false,false,12.0,"[""nk_member_055""]",1
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_046""]",2026-02-05 06:00:00,2026-02-10,false,false,12.0,"[""nk_member_055""]",1
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_047"",""nk_member_046""]",2026-02-07 18:00:00,2026-02-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_047"",""nk_member_042""]",2026-02-08 18:00:00,2026-02-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_047"",""nk_member_042"",""nk_member_080"",""nk_member_064""]",2026-02-09 18:00:00,2026-02-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_047"",""nk_member_042"",""nk_member_080"",""nk_member_064"",""nk_member_012""]",2026-02-10 06:00:00,2026-02-10,false,false,12.0,"[""nk_member_057""]",1
Nk,Di 18:00,"[""nk_member_006"",""nk_member_010"",""nk_member_020"",""nk_member_052"",""nk_member_056"",""nk_member_031"",""nk_member_047"",""nk_member_042"",""nk_member_080"",""nk_member_064"",""nk_member_012"",""nk_member_053""]",2026-02-10 12:00:00,2026-02-10,false,false,12.0,"[""nk_member_057""]",1
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_052""]",2026-02-10 18:00:00,2026-02-17,false,true,12.0,"[""nk_member_051""]",1
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_052""]",2026-02-12 06:00:00,2026-02-17,false,true,12.0,"[""nk_member_051""]",1
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_073"",""nk_member_052""]",2026-02-13 18:00:00,2026-02-17,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_073"",""nk_member_015""]",2026-02-14 18:00:00,2026-02-17,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_073"",""nk_member_015"",""nk_member_058""]",2026-02-16 18:00:00,2026-02-17,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_073"",""nk_member_015"",""nk_member_058"",""nk_member_019""]",2026-02-17 06:00:00,2026-02-17,false,true,12.0,"[""nk_member_062""]",1
Nk,Di 18:00,"[""nk_member_075"",""nk_member_076"",""nk_member_004"",""nk_member_005"",""nk_member_038"",""nk_member_073"",""nk_member_015"",""nk_member_058"",""nk_member_019"",""nk_member_047""]",2026-02-17 12:00:00,2026-02-17,false,true,12.0,"[""nk_member_062""]",1
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_062""]",2026-02-17 18:00:00,2026-02-24,false,false,12.0,"[""nk_member_053""]",1
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_036"",""nk_member_041"",""nk_member_062""]",2026-02-19 06:00:00,2026-02-24,false,false,12.0,"[""nk_member_053""]",1
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_036"",""nk_member_041"",""nk_member_044"",""nk_member_005"",""nk_member_062""]",2026-02-20 18:00:00,2026-02-24,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_036"",""nk_member_041"",""nk_member_044"",""nk_member_005"",""nk_member_030""]",2026-02-21 18:00:00,2026-02-24,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_036"",""nk_member_041"",""nk_member_044"",""nk_member_005"",""nk_member_030"",""nk_member_018"",""nk_member_054""]",2026-02-23 18:00:00,2026-02-24,false,false,12.0,"[""nk_member_026""]",1
Nk,Di 18:00,"[""nk_member_043"",""nk_member_059"",""nk_member_073"",""nk_member_050"",""nk_member_036"",""nk_member_041"",""nk_member_044"",""nk_member_005"",""nk_member_030"",""nk_member_018"",""nk_member_054"",""nk_member_010""]",2026-02-24 06:00:00,2026-02-24,false,false,12.0,"[""nk_member_026""]",1
Nk,Di 18:00,"[""nk_member_040"",""nk_member_011"",""nk_member_036"",""nk_member_042"",""nk_member_005""]",2026-02-24 18:00:00,2026-03-03,false,false,12.0,"[""nk_member_019""]",1
Nk,Di 18:00,"[""nk_member_040"",""nk_member_011"",""nk_member_036"",""nk_member_042"",""nk_member_020"",""nk_member_048"",""nk_member_005""]",2026-02-26 06:00:00,2026-03-03,false,false,12.0,"[""nk_member_019""]",1
Nk,Di 18:00,"[""nk_member_040"",""nk_member_011"",""nk_member_036"",""nk_member_042"",""nk_member_020"",""nk_member_048"",""nk_member_077"",""nk_member_049""]",2026-02-28 18:00:00,2026-03-03,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_040"",""nk_member_011"",""nk_member_036"",""nk_member_042"",""nk_member_020"",""nk_member_048"",""nk_member_077"",""nk_member_049"",""nk_member_017"",""nk_member_023""]",2026-03-01 18:00:00,2026-03-03,false,false,12.0,"[""nk_member_061""]",1
Nk,Di 18:00,"[""nk_member_040"",""nk_member_011"",""nk_member_036"",""nk_member_042"",""nk_member_020"",""nk_member_048"",""nk_member_077"",""nk_member_049"",""nk_member_017"",""nk_member_023"",""nk_member_041"",""nk_member_075""]",2026-03-03 06:00:00,2026-03-03,false,false,12.0,"[""nk_member_061""]",1
Nk,Di 18:00,"[""nk_member_007"",""nk_member_065"",""nk_member_075"",""nk_member_027"",""nk_member_064""]",2026-03-05 06:00:00,2026-03-10,false,false,12.0,"[""nk_member_016""]",1
Nk,Di 18:00,"[""nk_member_007"",""nk_member_065"",""nk_member_075"",""nk_member_027"",""nk_member_038"",""nk_member_001"",""nk_member_064""]",2026-03-06 18:00:00,2026-03-10,false,false,12.0,"[""nk_member_016""]",1
Nk,Di 18:00,"[""nk_member_007"",""nk_member_065"",""nk_member_075"",""nk_member_027"",""nk_member_038"",""nk_member_001"",""nk_member_012"",""nk_member_039""]",2026-03-07 18:00:00,2026-03-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_007"",""nk_member_065"",""nk_member_075"",""nk_member_027"",""nk_member_038"",""nk_member_001"",""nk_member_012"",""nk_member_039"",""nk_member_022"",""nk_member_046""]",2026-03-09 18:00:00,2026-03-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_007"",""nk_member_065"",""nk_member_075"",""nk_member_027"",""nk_member_038"",""nk_member_001"",""nk_member_012"",""nk_member_039"",""nk_member_022"",""nk_member_046"",""nk_member_004""]",2026-03-10 12:00:00,2026-03-10,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_048"",""nk_member_028"",""nk_member_037"",""nk_member_050"",""nk_member_031""]",2026-03-12 06:00:00,2026-03-17,false,false,12.0,"[""nk_member_068""]",1
Nk,Di 18:00,"[""nk_member_048"",""nk_member_028"",""nk_member_037"",""nk_member_050"",""nk_member_079"",""nk_member_053"",""nk_member_031""]",2026-03-13 18:00:00,2026-03-17,false,false,12.0,"[""nk_member_068""]",1
Nk,Di 18:00,"[""nk_member_048"",""nk_member_028"",""nk_member_037"",""nk_member_050"",""nk_member_079"",""nk_member_053"",""nk_member_051"",""nk_member_049""]",2026-03-15 18:00:00,2026-03-17,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_048"",""nk_member_028"",""nk_member_037"",""nk_member_050"",""nk_member_079"",""nk_member_053"",""nk_member_051"",""nk_member_049"",""nk_member_035"",""nk_member_032""]",2026-03-16 18:00:00,2026-03-17,false,false,12.0,"[""nk_member_060""]",1
Nk,Di 18:00,"[""nk_member_048"",""nk_member_028"",""nk_member_037"",""nk_member_050"",""nk_member_079"",""nk_member_053"",""nk_member_051"",""nk_member_049"",""nk_member_035"",""nk_member_032"",""nk_member_044"",""nk_member_020""]",2026-03-17 12:00:00,2026-03-17,false,false,12.0,"[""nk_member_060""]",1
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_017""]",2026-03-17 18:00:00,2026-03-24,false,false,12.0,"[""nk_member_071""]",1
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_050"",""nk_member_045"",""nk_member_017""]",2026-03-19 06:00:00,2026-03-24,false,false,12.0,"[""nk_member_071""]",1
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_050"",""nk_member_045"",""nk_member_046"",""nk_member_013"",""nk_member_017""]",2026-03-20 18:00:00,2026-03-24,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_050"",""nk_member_045"",""nk_member_046"",""nk_member_013"",""nk_member_054""]",2026-03-21 18:00:00,2026-03-24,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_050"",""nk_member_045"",""nk_member_046"",""nk_member_013"",""nk_member_054"",""nk_member_080"",""nk_member_016""]",2026-03-24 06:00:00,2026-03-24,false,false,12.0,"[""nk_member_049""]",1
Nk,Di 18:00,"[""nk_member_059"",""nk_member_030"",""nk_member_065"",""nk_member_040"",""nk_member_050"",""nk_member_045"",""nk_member_046"",""nk_member_013"",""nk_member_054"",""nk_member_080"",""nk_member_016"",""nk_member_068""]",2026-03-24 12:00:00,2026-03-24,false,false,12.0,"[""nk_member_049""]",1
Nk,Di 18:00,"[""nk_member_021"",""nk_member_015"",""nk_member_058"",""nk_member_024"",""nk_member_060""]",2026-03-24 18:00:00,2026-03-31,false,true,12.0,"[""nk_member_037""]",1
Nk,Di 18:00,"[""nk_member_021"",""nk_member_015"",""nk_member_058"",""nk_member_024"",""nk_member_076"",""nk_member_053"",""nk_member_060""]",2026-03-26 06:00:00,2026-03-31,false,true,12.0,"[""nk_member_037""]",1
Nk,Di 18:00,"[""nk_member_021"",""nk_member_015"",""nk_member_058"",""nk_member_024"",""nk_member_076"",""nk_member_053"",""nk_member_012"",""nk_member_025""]",2026-03-27 18:00:00,2026-03-31,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_021"",""nk_member_015"",""nk_member_058"",""nk_member_024"",""nk_member_076"",""nk_member_053"",""nk_member_012"",""nk_member_025"",""nk_member_075"",""nk_member_049""]",2026-03-29 18:00:00,2026-03-31,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_021"",""nk_member_015"",""nk_member_058"",""nk_member_024"",""nk_member_076"",""nk_member_053"",""nk_member_012"",""nk_member_025"",""nk_member_075"",""nk_member_049"",""nk_member_018"",""nk_member_079""]",2026-03-30 18:00:00,2026-03-31,false,true,12.0,[],0
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_007""]",2026-03-31 18:00:00,2026-04-07,false,false,12.0,"[""nk_member_052""]",1
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_007""]",2026-04-02 06:00:00,2026-04-07,false,false,12.0,"[""nk_member_052""]",1
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_031"",""nk_member_007""]",2026-04-03 18:00:00,2026-04-07,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_031"",""nk_member_060""]",2026-04-05 18:00:00,2026-04-07,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_031"",""nk_member_060"",""nk_member_056"",""nk_member_016""]",2026-04-06 18:00:00,2026-04-07,false,false,12.0,[],0
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_031"",""nk_member_060"",""nk_member_056"",""nk_member_016"",""nk_member_071""]",2026-04-07 06:00:00,2026-04-07,false,false,12.0,"[""nk_member_005""]",1
Nk,Di 18:00,"[""nk_member_009"",""nk_member_022"",""nk_member_067"",""nk_member_030"",""nk_member_035"",""nk_member_028"",""nk_member_031"",""nk_member_060"",""nk_member_056"",""nk_member_016"",""nk_member_071"",""nk_member_041""]",2026-04-07 12:00:00,2026-04-07,false,false,12.0,"[""nk_member_005""]",1
Nk,Di 18:00,"[""nk_member_027"",""nk_member_058"",""nk_member_065"",""nk_member_052""]",2026-04-07 18:00:00,2026-04-14,false,false,12.0,"[""nk_member_041""]",1
Nk,Di 18:00,"[""nk_member_027"",""nk_member_058"",""nk_member_065"",""nk_member_072"",""nk_member_052""]",2026-04-09 06:00:00,2026-04-14,false,false,12.0,"[""nk_member_041""]",1
